"gene","GTExN7MScountsREPROCESSED","GTExNFK9countsREPROCESSED","GTExO5YTcountsREPROCESSED","GDC2821countsREPROCESSED","GDC2828countsREPROCESSED","GDC2839countsREPROCESSED","padj","symbol","rank","rank_change"
"ENSG00000078177",79,71,141,2176,2303,4739,1.16939345901261e-07,"N4BP2",571,510
"ENSG00000180385",7,1,1,498,372,420,1.18013891052142e-07,"EMC3-AS1",572,2595
"ENSG00000156876",16,14,14,436,536,649,1.18334213250159e-07,"SASS6",573,583
"ENSG00000198707",35,63,60,1981,1280,2725,1.18334213250159e-07,"CEP290",574,609
"ENSG00000137331",198,194,502,58,61,8,1.18651589231658e-07,"IER3",575,-271
"ENSG00000133063",644,75,1038,53,14,3,1.19005631950683e-07,"CHIT1",576,564
"ENSG00000100299",1838,1188,2963,409,1039,446,1.21750783730467e-07,"ARSA",577,954
"ENSG00000130724",1697,1876,10346,945,1070,935,1.23451347629295e-07,"CHMP2A",578,331
"ENSG00000173041",11,6,37,569,768,990,1.24455047308408e-07,"ZNF680",579,83
"ENSG00000065060",157,97,178,3223,2817,2910,1.26339784463425e-07,"UHRF1BP1",580,962
"ENSG00000173080",2,0,1,280,185,401,1.26936242307966e-07,"RXFP4",581,-53
"ENSG00000165006",2427,2819,9956,1962,2102,1704,1.28798661709867e-07,"UBAP1",582,264
"ENSG00000158792",237,437,737,272,218,209,1.2916930752982e-07,"SPATA2L",583,296
"ENSG00000138380",57,65,92,1264,1346,1602,1.29598873098332e-07,"CARF",584,148
"ENSG00000171790",6,3,3,295,214,309,1.31174944683457e-07,"SLFNL1",585,-105
"ENSG00000065923",131,66,83,3959,2917,4385,1.31927293616878e-07,"SLC9A7",586,1101
"ENSG00000087250",20,18,130,0,1,3,1.33559514450047e-07,"MT3",587,2280
"ENSG00000175463",3111,4497,4972,2519,992,1389,1.33559514450047e-07,"TBC1D10C",588,959
"ENSG00000177853",83,118,302,3403,3873,3650,1.33995624890351e-07,"ZNF518A",589,479
"ENSG00000069399",2945,2350,7186,1896,812,517,1.37654153459409e-07,"BCL3",590,427
"ENSG00000137409",2586,2309,4908,2452,2179,1369,1.3780061470345e-07,"MTCH1",591,746
"ENSG00000280055",1,0,2,210,212,322,1.38425689781366e-07,"TMEM75",592,-113
"ENSG00000279880",3,0,0,245,355,336,1.41806990863901e-07,"AC134407.3",593,-221
"ENSG00000206503",33550,32970,31775,17254,12623,6488,1.42240914984938e-07,"HLA-A",594,111
"ENSG00000170091",12,12,120,0,0,0,1.45313028845067e-07,"NSG2",595,2657
"ENSG00000186687",88,60,101,1729,1939,2727,1.45850049276751e-07,"LYRM7",596,400
"ENSG00000141480",23939,12298,50439,6272,9480,2321,1.52436004020752e-07,"ARRB2",597,721
"ENSG00000068903",1828,1259,3256,1095,1521,1161,1.55993963811866e-07,"SIRT2",598,958
"ENSG00000198718",40,49,50,1307,1152,2150,1.5892589016277e-07,"TOGARAM1",599,468
"ENSG00000204389",16939,2396,3445,673,733,929,1.59248884499048e-07,"HSPA1A",600,NA
"ENSG00000138772",344,2099,25118,333,28,107,1.60011068684333e-07,"ANXA3",601,343
"ENSG00000090674",2945,827,2224,537,660,326,1.60151196163742e-07,"MCOLN1",602,306
"ENSG00000128915",137,151,239,2629,2838,3013,1.69537180169748e-07,"ICE2",603,443
"ENSG00000058404",56,12,118,6,4,8,1.70908563190834e-07,"CAMK2B",604,2396
"ENSG00000100479",16,3,12,484,693,603,1.72257644624991e-07,"POLE2",605,215
"ENSG00000112096",7007,12510,47664,4932,6286,3462,1.7288302516183e-07,"SOD2",606,294
"ENSG00000155846",50,24,19,2459,2519,1306,1.73334388944125e-07,"PPARGC1B",607,1378
"ENSG00000234444",44,82,56,2361,2180,1819,1.74788034569601e-07,"ZNF736",608,650
"ENSG00000177788",6,6,11,516,216,326,1.75006428183528e-07,"AL162595.1",609,-148
"ENSG00000225313",365,549,2246,277,292,203,1.75177976267123e-07,"AL513327.1",610,1207
"ENSG00000160999",775,493,1492,277,410,125,1.77342325915401e-07,"SH2B2",611,573
"ENSG00000167851",4619,2949,7747,2062,1359,466,1.77342325915401e-07,"CD300A",612,396
"ENSG00000152953",16,8,11,429,462,452,1.77953692777428e-07,"STK32B",613,387
"ENSG00000165030",3760,2968,10376,2564,943,822,1.77953692777428e-07,"NFIL3",614,269
"ENSG00000254789",18,18,198,0,0,1,1.80414881971245e-07,"AC073172.1",615,44
"ENSG00000090013",2909,2899,2649,1464,793,469,1.9131521678806e-07,"BLVRB",616,398
"ENSG00000108523",2235,3211,8978,2097,2090,2149,1.91853124722355e-07,"RNF167",617,377
"ENSG00000180530",67,88,163,2775,2862,7658,1.93954087482981e-07,"NRIP1",618,839
"ENSG00000213714",20,28,98,6,11,6,1.93975593916933e-07,"FAM209B",619,805
"ENSG00000140368",2668,2636,8551,2097,1868,906,1.99429810381696e-07,"PSTPIP1",620,894
"ENSG00000176124",33,22,24,729,2121,1426,1.99943843410627e-07,"DLEU1",621,1737
"ENSG00000265443",0,0,0,175,333,119,2.00285493866038e-07,"AC127024.3",622,21
"ENSG00000103363",779,1833,3175,817,831,667,2.01232095333488e-07,"ELOB",623,220
"ENSG00000212195",0,0,0,125,185,579,2.06344686940037e-07,"U3",624,48
"ENSG00000230225",1,1,4,174,230,170,2.0823748066825e-07,"MTND5P14",625,-41
"ENSG00000260007",5,12,22,498,395,367,2.10282898777539e-07,"AC107871.1",626,NA
"ENSG00000172869",179,191,308,3433,3743,4570,2.1121824800628e-07,"DMXL1",627,575
"ENSG00000096872",19,22,48,658,697,1168,2.14342481091719e-07,"IFT74",628,300
"ENSG00000266717",2,0,2,170,221,226,2.14342481091719e-07,"AC134407.1",629,293
"ENSG00000137312",3498,6958,48594,1504,2018,365,2.1486919078324e-07,"FLOT1",630,466
"ENSG00000272054",5,1,6,242,198,293,2.18016978189619e-07,"AC007390.1",631,585
"ENSG00000235169",85,56,217,48,17,27,2.18130788011827e-07,"SMIM1",632,500
"ENSG00000123159",290,239,294,159,97,152,2.18344431637043e-07,"GIPC1",633,782
"ENSG00000132688",18,37,52,11,7,7,2.25275562991785e-07,"NES",634,3070
"ENSG00000250290",0,0,0,160,135,170,2.27111644270618e-07,"NCAPGP1",635,15
"ENSG00000138629",939,1014,2378,833,1025,955,2.27518980263523e-07,"UBL7",636,352
"ENSG00000089159",3659,3167,8738,3276,2029,1356,2.29965391634533e-07,"PXN",637,-255
"ENSG00000058804",59,81,83,1499,2482,2115,2.31995873390976e-07,"NDC1",638,591
"ENSG00000175550",769,859,2218,732,685,821,2.37570695806786e-07,"DRAP1",639,437
"ENSG00000168490",23,13,151,2,4,4,2.41688286630054e-07,"PHYHIP",640,3781
"ENSG00000108021",181,195,241,4069,3522,4760,2.42215594702876e-07,"TASOR2",641,527
"ENSG00000086967",224,133,48,11,8,0,2.45296362772984e-07,"MYBPC2",642,1038
"ENSG00000163431",32,38,79,8,0,1,2.45296362772984e-07,"LMOD1",643,1105
"ENSG00000224177",47,120,38,13,5,9,2.482000844468e-07,"LINC00570",644,315
"ENSG00000130222",375,80,42,16,5,12,2.48469128631323e-07,"GADD45G",645,498
"ENSG00000226091",193,90,835,53,54,13,2.57764612100659e-07,"LINC00937",646,69
"ENSG00000259807",2,8,14,454,1175,343,2.62034349410534e-07,"AC009093.1",647,-353
"ENSG00000115593",19,20,45,0,1,0,2.62202847219666e-07,"SMYD1",648,1051
"ENSG00000116539",540,341,855,10514,9139,9888,2.63394934828999e-07,"ASH1L",649,435
"ENSG00000231758",4,2,3,247,156,291,2.63394934828999e-07,"ARHGAP15-AS1",650,-200
"ENSG00000146858",5,5,0,772,399,503,2.64437248227774e-07,"ZC3HAV1L",651,-234
"ENSG00000196182",3271,2746,9720,2397,2904,2015,2.64437248227774e-07,"STK40",652,441
"ENSG00000066336",8368,11395,55540,4777,6599,2874,2.64792785192171e-07,"SPI1",653,372
"ENSG00000136108",93,84,142,1968,4203,2385,2.66438513609428e-07,"CKAP2",654,376
"ENSG00000227953",1,2,1,206,160,211,2.69729036807053e-07,"LINC01341",655,194
"ENSG00000198346",8,18,19,508,401,498,2.77032279960657e-07,"ZNF813",656,1431
"ENSG00000261535",3,0,0,272,247,270,2.78352218832967e-07,"AC005086.2",657,-263
"ENSG00000080345",163,264,597,7799,6382,7239,2.79926801270029e-07,"RIF1",658,664
"ENSG00000251288",1,1,1,324,229,145,2.83221815286877e-07,"AC018797.2",659,-100
"ENSG00000133606",5468,7396,8911,3039,5168,2835,2.85039242700111e-07,"MKRN1",660,368
"ENSG00000261008",6,0,4,265,335,500,2.87284724394725e-07,"LINC01572",661,-93
"ENSG00000279129",0,0,0,126,167,167,2.87284724394725e-07,"AC046158.3",662,25
"ENSG00000283063",34,119,15,4,1,1,2.89897848665084e-07,"TRBV6-2",663,134
"ENSG00000012174",45,42,56,936,1091,874,2.9494024523263e-07,"MBTPS2",664,575
"ENSG00000005187",45,26,63,965,2520,1388,2.97431787593385e-07,"ACSM3",665,330
"ENSG00000101336",5579,10222,64377,1442,4343,1409,2.97431787593385e-07,"HCK",666,403
"ENSG00000148926",1510,1370,5333,209,52,2,2.99929427966915e-07,"ADM",667,319
"ENSG00000183496",7,1,7,910,179,1056,3.1134578495133e-07,"MEX3B",668,283
"ENSG00000100055",5046,6098,22151,2066,3778,3803,3.11478411562682e-07,"CYTH4",669,876
"ENSG00000227039",752,574,1262,350,507,182,3.12092037241156e-07,"ITGB2-AS1",670,299
"ENSG00000234925",12,3,5,394,431,602,3.14300985446524e-07,"ATP5PDP4",671,-320
"ENSG00000121680",394,572,785,436,418,324,3.19457875177203e-07,"PEX16",672,869
"ENSG00000165156",49,73,163,1787,1895,2149,3.20026746197976e-07,"ZHX1",673,494
"ENSG00000204519",27,31,45,895,601,1061,3.24101905140639e-07,"ZNF551",674,338
"ENSG00000113810",129,60,263,4003,5292,12574,3.26946302098432e-07,"SMC4",675,426
"ENSG00000113303",200,114,384,16,0,22,3.30825939748152e-07,"BTNL8",676,559
"ENSG00000172292",120,46,53,3658,3633,4020,3.30999345415437e-07,"CERS6",677,228
"ENSG00000106714",69,405,332,20,0,2,3.42393069971565e-07,"CNTNAP3",678,492
"ENSG00000125037",1181,1527,3460,1146,969,1360,3.45342429512934e-07,"EMC3",679,279
"ENSG00000213445",7540,4856,13977,6454,4290,3761,3.47797234747598e-07,"SIPA1",680,654
"ENSG00000136490",4398,4659,7098,3972,4249,2478,3.49856834015557e-07,"LIMD2",681,452
"ENSG00000180044",1,0,4,365,150,2932,3.51122067757037e-07,"C3orf80",682,176
"ENSG00000180448",14273,10088,19194,9244,8117,4057,3.51122067757037e-07,"ARHGAP45",683,461
"ENSG00000005801",55,123,117,2779,2522,3472,3.54327124052053e-07,"ZNF195",684,820
"ENSG00000135541",38,22,65,945,1035,1848,3.54327124052053e-07,"AHI1",685,93
"ENSG00000236549",0,0,0,127,144,177,3.54327124052053e-07,"RPS27AP7",686,22
"ENSG00000198056",28,25,51,629,702,567,3.56512639856553e-07,"PRIM1",687,7753
"ENSG00000241525",1,0,3,1015,69,1200,3.6004107245642e-07,"AC141424.1",688,16
"ENSG00000128881",114,91,192,2112,1949,2443,3.67791901804243e-07,"TTBK2",689,1044
"ENSG00000151849",40,23,87,1461,1275,3293,3.68453143607729e-07,"CENPJ",690,-58
"ENSG00000229677",2,4,1,220,201,227,3.73702598265403e-07,"AC018644.1",691,363
"ENSG00000178719",5195,5854,56165,3045,2583,1943,3.78008494043311e-07,"GRINA",692,301
"ENSG00000228097",0,0,0,111,200,162,3.88360192163406e-07,"MTATP6P11",693,1382
"ENSG00000162623",45,60,81,1060,1210,1315,3.91588928195681e-07,"TYW3",694,968
"ENSG00000181800",53,21,42,1676,1076,1260,3.9461149052803e-07,"CELF2-AS1",695,-87
"ENSG00000171320",10,4,9,320,556,270,3.95149429998906e-07,"ESCO2",696,491
"ENSG00000167508",1009,575,736,419,300,346,3.96113814832367e-07,"MVD",697,608
"ENSG00000128918",33,45,152,9,17,21,3.99358950079697e-07,"ALDH1A2",698,1530
"ENSG00000042753",699,938,1887,627,860,547,4.03398475949256e-07,"AP2S1",699,278
"ENSG00000182795",29,35,37,13,8,10,4.0515764149526e-07,"C1orf116",700,536
"ENSG00000171885",16,22,268,1,4,0,4.07606745964679e-07,"AQP4",701,18500
"ENSG00000119397",530,443,987,8840,10262,9069,4.09357553189478e-07,"CNTRL",702,425
"ENSG00000170092",14,6,11,327,427,467,4.09357553189478e-07,"SPDYE5",703,-374
"ENSG00000242193",14,23,38,562,503,599,4.13053494539757e-07,"CRYZL2P",704,258
"ENSG00000023892",2997,2444,6184,2856,2046,2806,4.16253418960624e-07,"DEF6",705,671
"ENSG00000011566",29,31,90,1089,897,1076,4.17880613734003e-07,"MAP4K3",706,346
"ENSG00000259581",3,0,0,249,242,262,4.18619207509662e-07,"TYRO3P",707,228
"ENSG00000247828",63,86,131,1896,1421,2081,4.2533987825295e-07,"TMEM161B-AS1",708,-564
"ENSG00000072571",9,7,24,382,1497,563,4.25590078824354e-07,"HMMR",709,422
"ENSG00000146147",14,18,37,2,0,2,4.29227050818994e-07,"MLIP",710,1049
"ENSG00000141551",4057,3269,9279,4207,3264,2632,4.30184956762921e-07,"CSNK1D",711,587
"ENSG00000251323",3,2,2,222,141,237,4.30745026748884e-07,"LINC02728",712,501
"ENSG00000272142",6,0,6,269,286,355,4.35982076290803e-07,"LYRM4-AS1",713,-196
"ENSG00000118729",11,25,52,0,1,2,4.37066922659664e-07,"CASQ2",714,1282
"ENSG00000235652",7,2,16,327,319,442,4.37066922659664e-07,"FBXO30-DT",715,-515
"ENSG00000211751",2547,1675,484,297,61,44,4.3766469738989e-07,"TRBC1",716,339
"ENSG00000267529",0,0,2,214,290,447,4.47639301825622e-07,"AP005131.4",717,-21
"ENSG00000166532",97,63,127,1909,1612,2281,4.4978359241824e-07,"RIMKLB",718,571
"ENSG00000166527",58,412,7241,25,63,67,4.51038665097205e-07,"CLEC4D",719,496
"ENSG00000147145",0,0,0,181,97,616,4.51052621788156e-07,"LPAR4",720,39
"ENSG00000035499",17,13,20,398,854,506,4.57459491830392e-07,"DEPDC1B",721,524
"ENSG00000240403",261,300,76,28,6,1,4.60725143884443e-07,"KIR3DL2",722,239
"ENSG00000171962",23,23,31,822,529,511,4.65232075250473e-07,"DRC3",723,-310
"ENSG00000248483",8,1,7,296,283,291,4.71437689133973e-07,"POU5F2",724,286
"ENSG00000071859",901,704,1179,667,550,314,4.72975462321432e-07,"FAM50A",725,654
"ENSG00000064547",2947,1503,3011,1435,659,526,4.80822303291618e-07,"LPAR2",726,500
"ENSG00000241553",1983,2388,8475,1057,1935,1110,4.92031473153654e-07,"ARPC4",727,-362
"ENSG00000138347",22,28,35,0,2,5,4.94921811474616e-07,"MYPN",728,2322
"ENSG00000186577",191,256,468,173,189,219,4.98903584194642e-07,"SMIM29",729,751
"ENSG00000150991",14396,12400,52861,10136,11106,10477,5.03174822827713e-07,"UBC",730,406
"ENSG00000085224",386,490,974,9232,9619,11715,5.06941783570368e-07,"ATRX",731,737
"ENSG00000203879",3942,2628,10842,3215,1996,1870,5.06941783570368e-07,"GDI1",732,673
"ENSG00000171236",824,4145,33506,48,321,635,5.08193891910094e-07,"LRG1",733,320
"ENSG00000162437",32,17,110,3145,1280,2140,5.09740507411609e-07,"RAVER2",734,355
"ENSG00000174744",529,751,2002,498,592,490,5.09740507411609e-07,"BRMS1",735,556
"ENSG00000242960",46,74,167,11,33,8,5.15502253432158e-07,"FTH1P23",736,5334
"ENSG00000104894",10569,4798,15555,6231,4335,4637,5.1807938467578e-07,"CD37",737,444
"ENSG00000178726",714,805,5131,486,214,108,5.1807938467578e-07,"THBD",738,321
"ENSG00000185885",1163,1466,5251,462,44,49,5.18717245769264e-07,"IFITM1",739,-226
"ENSG00000185238",36,55,62,1341,926,1134,5.21785355633328e-07,"PRMT3",740,515
"ENSG00000280069",6,6,2,275,748,372,5.25210767909187e-07,"AC127024.8",741,539
"ENSG00000161911",385,486,90,20,15,60,5.39400021635636e-07,"TREML1",742,534
"ENSG00000102886",120,90,236,95,46,67,5.41792272924138e-07,"GDPD3",743,1489
"ENSG00000254463",0,1,0,298,187,216,5.42832199903144e-07,"PPIAP41",744,-282
"ENSG00000170917",6,4,7,277,175,246,5.4530906905871e-07,"NUDT6",745,173
"ENSG00000166595",334,427,706,418,318,361,5.45410636916756e-07,"CIAO2B",746,968
"ENSG00000240132",5,1,1,302,201,264,5.57160683033408e-07,"ETF1P2",747,2930
"ENSG00000168484",48,68,13,2,0,3,5.62707577798703e-07,"SFTPC",748,1926
"ENSG00000107317",114,657,39,19,4,1,5.64182366128117e-07,"PTGDS",749,NA
"ENSG00000173542",91,150,119,2859,4367,3521,5.64182366128117e-07,"MOB1B",750,883
"ENSG00000239827",6,3,3,210,228,305,5.64182366128117e-07,"SUGT1P3",751,777
"ENSG00000268516",14,6,9,992,340,467,5.64182366128117e-07,"AC020915.2",752,564
"ENSG00000234684",11,16,45,756,496,707,5.65426246272347e-07,"SDCBP2-AS1",753,1446
"ENSG00000085382",38,21,73,1074,867,853,5.70674293903811e-07,"HACE1",754,395
"ENSG00000176788",6615,5669,42544,167,1823,125,5.84770804977704e-07,"BASP1",755,422
"ENSG00000187994",339,359,813,313,254,375,5.95662631522237e-07,"RINL",756,705
"ENSG00000141504",466,428,1405,329,434,225,5.98863654819121e-07,"SAT2",757,1997
"ENSG00000165949",55,106,271,54,18,21,6.17596423999939e-07,"IFI27",758,794
"ENSG00000166311",387,485,951,418,481,326,6.17596423999939e-07,"SMPD1",759,604
"ENSG00000196584",15,8,2,851,739,929,6.20392775391416e-07,"XRCC2",760,3781
"ENSG00000133454",50,21,27,7,4,2,6.21104564098915e-07,"MYO18B",761,2321
"ENSG00000105810",325,302,113,18572,12037,51776,6.32642870611783e-07,"CDK6",762,673
"ENSG00000119048",2039,1818,6657,1117,1799,1444,6.32642870611783e-07,"UBE2B",763,1206
"ENSG00000107738",16092,23658,151773,8016,12453,4140,6.40741514936678e-07,"VSIR",764,397
"ENSG00000213085",117,90,62,29,23,31,6.40741514936678e-07,"CFAP45",765,445
"ENSG00000269335",182,181,573,161,160,95,6.40915582763607e-07,"IKBKG",766,750
"ENSG00000184730",4747,2767,13530,2845,2950,1756,6.4523460255704e-07,"APOBR",767,404
"ENSG00000225014",1,0,1,211,344,202,6.48249659054329e-07,"KCTD9P1",768,-309
"ENSG00000131748",1497,1198,3333,1456,1498,1144,6.51778534444492e-07,"STARD3",769,1601
"ENSG00000279670",0,0,0,128,113,296,6.57069893763244e-07,"AL359922.3",770,15
"ENSG00000157212",57,50,90,1340,1006,963,6.6272360798219e-07,"PAXIP1",771,1351
"ENSG00000139351",4,6,9,184,296,373,6.76511202391177e-07,"SYCP3",772,3322
"ENSG00000267886",0,0,0,145,111,137,6.82469940643298e-07,"AC074135.1",773,-4
"ENSG00000064270",68,43,31,8,4,12,6.85576087971668e-07,"ATP2C2",774,546
"ENSG00000235945",1,0,1,170,279,381,6.85576087971668e-07,"AC002543.1",775,-306
"ENSG00000240074",0,0,0,106,158,146,6.88554957251124e-07,"RPL9P30",776,-2
"ENSG00000166860",31,37,38,954,703,779,6.98917413459623e-07,"ZBTB39",777,630
"ENSG00000138182",21,52,20,1253,2594,2368,7.02534734929231e-07,"KIF20B",778,515
"ENSG00000279662",2,6,0,455,328,559,7.06302487691876e-07,"AC131649.2",779,1750
"ENSG00000110719",8475,9808,37352,5480,6104,1954,7.09102643992331e-07,"TCIRG1",780,562
"ENSG00000245864",1,0,0,147,308,355,7.09102643992331e-07,"MEF2C-AS2",781,-283
"ENSG00000260467",359,121,585,88,10,22,7.09102643992331e-07,"AC018552.2",782,25375
"ENSG00000169679",57,57,74,1214,2160,1276,7.12140872059102e-07,"BUB1",783,81
"ENSG00000092853",46,15,32,1277,2160,984,7.21827628962903e-07,"CLSPN",784,-207
"ENSG00000092439",289,205,301,5372,4703,6027,7.26564540583062e-07,"TRPM7",785,876
"ENSG00000106443",142,122,213,2231,2924,3023,7.26564540583062e-07,"PHF14",786,441
"ENSG00000146215",34,20,64,11,12,4,7.30227236588656e-07,"CRIP3",787,4395
"ENSG00000235947",0,0,0,107,134,175,7.43501243495972e-07,"EGOT",788,3
"ENSG00000132002",19671,6305,4840,1974,1554,2384,7.50434707615696e-07,"DNAJB1",789,481
"ENSG00000177700",328,500,582,351,289,303,7.64494480233696e-07,"POLR2L",790,517
"ENSG00000205220",461,562,849,473,535,354,7.72468736035035e-07,"PSMB10",791,-712
"ENSG00000106089",134,54,156,33,27,52,7.72950370289365e-07,"STX1A",792,848
"ENSG00000261544",2,0,1,229,230,141,7.80033364851727e-07,"AC011939.2",793,55
"ENSG00000230257",47,165,982,1,19,21,7.94012099533912e-07,"NFE4",794,358
"ENSG00000279891",3,0,0,211,276,234,7.94220088450961e-07,"FLJ42393",795,256
"ENSG00000260563",196,175,1590,93,83,106,7.9786598024611e-07,"AC132872.1",796,705
"ENSG00000204856",18,30,44,818,542,889,8.00800803558625e-07,"FAM216A",797,9
"ENSG00000267374",0,0,0,145,98,167,8.20359632558784e-07,"MIR924HG",798,2
"ENSG00000203326",16,20,30,577,393,450,8.20977815029775e-07,"ZNF525",799,395
"ENSG00000005486",1377,1046,5318,940,947,557,8.23677301310564e-07,"RHBDD2",800,392
"ENSG00000167232",78,49,90,1551,1277,1883,8.31367098808304e-07,"ZNF91",801,26
"ENSG00000149781",5250,6516,21382,5385,4778,4940,8.34254957142042e-07,"FERMT3",802,524
"ENSG00000122484",83,128,258,4166,2367,4215,8.53864504378206e-07,"RPAP2",803,468
"ENSG00000182866",2913,3621,867,591,107,127,8.53864504378206e-07,"LCK",804,457
"ENSG00000183696",2336,4014,35607,450,800,23,8.53864504378206e-07,"UPP1",805,1271
"ENSG00000187824",23,19,19,1025,451,1174,8.57082259518133e-07,"TMEM220",806,132
"ENSG00000182158",318,284,340,6848,5497,5710,8.5874687072904e-07,"CREB3L2",807,799
"ENSG00000179593",11,223,1220,14,3,0,8.66420888790382e-07,"ALOX15B",808,552
"ENSG00000186529",2264,1288,4152,409,22,32,8.92883565801337e-07,"CYP4F3",809,412
"ENSG00000223361",31,19,34,1,7,3,8.92883565801337e-07,"FTH1P10",810,1101
"ENSG00000102870",55,47,92,1016,1057,1370,9.021646380604e-07,"ZNF629",811,808
"ENSG00000040275",16,25,32,493,972,644,9.05055013255967e-07,"SPDL1",812,659
"ENSG00000102265",3272,3242,13680,2473,2066,866,9.05055013255967e-07,"TIMP1",813,491
"ENSG00000115760",911,811,1474,15251,13414,13058,9.05055013255967e-07,"BIRC6",814,686
"ENSG00000185338",82,157,114,57,22,28,9.05055013255967e-07,"SOCS1",815,635
"ENSG00000254726",2,1,0,194,186,184,9.05055013255967e-07,"MEX3A",816,300
"ENSG00000109265",11,6,4,653,361,334,9.0620559243599e-07,"CRACD",817,4753
"ENSG00000084764",134,79,813,57,47,17,9.09186742716829e-07,"MAPRE3",818,647
"ENSG00000221962",3,0,0,259,207,222,9.15613976717731e-07,"TMEM14EP",819,267
"ENSG00000106723",182,169,371,4031,3529,5808,9.1838562971929e-07,"SPIN1",820,638
"ENSG00000059728",29628,9410,50581,11288,4874,3062,9.22816746536497e-07,"MXD1",821,413
"ENSG00000064490",510,445,1223,583,425,424,9.22816746536497e-07,"RFXANK",822,369
"ENSG00000108639",1745,1896,5458,1830,1931,1360,9.22816746536497e-07,"SYNGR2",823,359
"ENSG00000155008",60,43,74,1021,1066,1097,9.22816746536497e-07,"APOOL",824,200
"ENSG00000181619",5,2,1,299,224,1059,9.22816746536497e-07,"GPR135",825,132
"ENSG00000184956",4,1,0,269,359,199,9.24311963719677e-07,"MUC6",826,26
"ENSG00000101210",285,146,216,7,5,48,9.25370254483274e-07,"EEF1A2",827,1589
"ENSG00000165995",8,4,18,401,242,404,9.35874671551842e-07,"CACNB2",828,-395
"ENSG00000233056",4,0,2,380,155,245,9.35874671551842e-07,"ERVH48-1",829,922
"ENSG00000241743",5,2,6,482,131,3187,9.43424429252015e-07,"XACT",830,-328
"ENSG00000149596",28,20,17,1,3,1,9.55890730645038e-07,"JPH2",831,2209
"ENSG00000215417",2,8,12,567,212,471,9.59714327957425e-07,"MIR17HG",832,1289
"ENSG00000264853",9,1,1,320,1136,819,9.62583821522373e-07,"AC011933.2",833,919
"ENSG00000142065",38,36,47,764,763,953,9.70409978305515e-07,"ZFP14",834,1074
"ENSG00000112561",1139,1382,4028,826,585,181,9.83215014237543e-07,"TFEB",835,412
"ENSG00000166321",24,15,24,439,689,747,9.86365362317343e-07,"NUDT13",836,404
"ENSG00000104915",916,1348,4261,814,1021,638,9.92162173881327e-07,"STX10",837,372
"ENSG00000138080",29,50,71,896,1303,1046,9.92254025310583e-07,"EMILIN1",838,483
"ENSG00000018625",86,77,548,21,6,0,1.00118424563248e-06,"ATP1A2",839,1724
"ENSG00000109576",0,0,3,203,245,165,1.00118424563248e-06,"AADAT",840,-48
"ENSG00000167470",3588,3500,8150,4412,2811,3487,1.01308933146584e-06,"MIDN",841,568
"ENSG00000049167",37,50,43,941,1260,1234,1.0141984657486e-06,"ERCC8",842,-354
"ENSG00000272754",3,1,12,252,293,249,1.01547750724896e-06,"AL133245.1",843,1531
"ENSG00000285692",0,0,0,93,204,135,1.01607317268253e-06,"AC023509.6",844,NA
"ENSG00000105698",3300,1896,5485,2584,2320,2105,1.03109809432099e-06,"USF2",845,845
"ENSG00000120215",5,13,11,286,436,539,1.03109809432099e-06,"MLANA",846,211
"ENSG00000176101",399,506,1202,510,403,427,1.03109809432099e-06,"SSNA1",847,761
"ENSG00000106278",9,8,92,0,0,0,1.04141870857939e-06,"PTPRZ1",848,2882
"ENSG00000168928",0,52,0,0,0,0,1.04344098339741e-06,"CTRB2",849,9519
"ENSG00000137193",3815,3222,9474,2976,828,1372,1.04861206879143e-06,"PIM1",850,417
"ENSG00000179526",2093,1238,2165,1347,707,726,1.04861206879143e-06,"SHARPIN",851,826
"ENSG00000088854",124,120,162,2229,3232,2276,1.087113009806e-06,"C20orf194",852,218
"ENSG00000261824",13,28,74,1071,1006,1671,1.087113009806e-06,"LINC00662",853,-654
"ENSG00000140022",20,45,33,2969,740,1973,1.09103147828077e-06,"STON2",854,613
"ENSG00000011295",160,120,143,2928,3153,3498,1.09203816836733e-06,"TTC19",855,-5
"ENSG00000179361",1357,525,1714,524,622,526,1.09881380325414e-06,"ARID3B",856,554
"ENSG00000163808",27,11,33,531,1365,869,1.11744947101946e-06,"KIF15",857,260
"ENSG00000137871",56,55,102,1056,1417,1805,1.12111713484342e-06,"ZNF280D",858,5618
"ENSG00000198743",93,145,105,3441,4289,2643,1.12268497829405e-06,"SLC5A3",859,813
"ENSG00000278540",161,115,131,4085,2722,4364,1.12769967607634e-06,"ACACA",860,829
"ENSG00000129810",7,13,13,290,561,365,1.13952163375711e-06,"SGO1",861,-96
"ENSG00000161921",2513,1812,7168,196,720,40,1.15739511650111e-06,"CXCL16",862,417
"ENSG00000198521",66,91,111,1584,1811,2559,1.1595714897911e-06,"ZNF43",863,-146
"ENSG00000283399",2,1,5,134,624,233,1.1595714897911e-06,"AC004381.3",864,-108
"ENSG00000142102",10018,4796,11508,3049,484,535,1.16647588645359e-06,"PGGHG",865,657
"ENSG00000130528",33,19,20,0,1,0,1.17197689971738e-06,"HRC",866,1251
"ENSG00000260855",2,0,10,424,214,388,1.17245447906047e-06,"AL591848.3",867,54
"ENSG00000171159",618,724,951,474,389,619,1.17736029386118e-06,"C9orf16",868,329
"ENSG00000285650",1,0,0,193,195,191,1.19617946973143e-06,"AL157827.2",869,NA
"ENSG00000105255",86,178,68,25,7,2,1.2084631652807e-06,"FSD1",870,930
