"gene","GTExN7MScountsREPROCESSED","GTExNFK9countsREPROCESSED","GTExO5YTcountsREPROCESSED","GDC2821countsREPROCESSED","GDC2828countsREPROCESSED","GDC2839countsREPROCESSED","padj","symbol","rank","rank_change"
"ENSG00000227039",752,574,1262,350,507,182,3.12092433555802e-07,"ITGB2-AS1",670,299
"ENSG00000234925",12,3,5,394,431,602,3.14301220489975e-07,"ATP5PDP4",671,-320
"ENSG00000121680",394,572,785,436,418,324,3.19458713205349e-07,"PEX16",672,869
"ENSG00000165156",49,73,163,1787,1895,2149,3.20027395577228e-07,"ZHX1",673,494
"ENSG00000204519",27,31,45,895,601,1061,3.24102474423571e-07,"ZNF551",674,338
"ENSG00000113810",129,60,263,4003,5292,12574,3.2694647930072e-07,"SMC4",675,426
"ENSG00000113303",200,114,384,16,0,22,3.30825890485923e-07,"BTNL8",676,559
"ENSG00000172292",120,46,53,3658,3633,4020,3.30999579038999e-07,"CERS6",677,228
"ENSG00000106714",69,405,332,20,0,2,3.42392945623789e-07,"CNTNAP3",678,492
"ENSG00000125037",1181,1527,3460,1146,969,1360,3.45343169918692e-07,"EMC3",679,279
"ENSG00000213445",7540,4856,13977,6454,4290,3761,3.47797916817017e-07,"SIPA1",680,654
"ENSG00000136490",4398,4659,7098,3972,4249,2478,3.49857678586104e-07,"LIMD2",681,452
"ENSG00000180044",1,0,4,365,150,2932,3.51121985367681e-07,"C3orf80",682,176
"ENSG00000180448",14273,10088,19194,9244,8117,4057,3.51121985367681e-07,"ARHGAP45",683,461
"ENSG00000005801",55,123,117,2779,2522,3472,3.54327596917106e-07,"ZNF195",684,820
"ENSG00000135541",38,22,65,945,1035,1848,3.54327596917106e-07,"AHI1",685,93
"ENSG00000236549",0,0,0,127,144,177,3.54327596917106e-07,"RPS27AP7",686,22
"ENSG00000198056",28,25,51,629,702,567,3.56513626247346e-07,"PRIM1",687,7753
"ENSG00000241525",1,0,3,1015,69,1200,3.60041030797478e-07,"AC141424.1",688,16
"ENSG00000128881",114,91,192,2112,1949,2443,3.67792984457197e-07,"TTBK2",689,1044
"ENSG00000151849",40,23,87,1461,1275,3293,3.68453420607844e-07,"CENPJ",690,-58
"ENSG00000229677",2,4,1,220,201,227,3.73702984985976e-07,"AC018644.1",691,363
"ENSG00000178719",5195,5854,56165,3045,2583,1943,3.78008575223396e-07,"GRINA",692,301
"ENSG00000228097",0,0,0,111,200,162,3.88360325522268e-07,"MTATP6P11",693,1382
"ENSG00000162623",45,60,81,1060,1210,1315,3.91589888855387e-07,"TYW3",694,968
"ENSG00000181800",53,21,42,1676,1076,1260,3.94611963216339e-07,"CELF2-AS1",695,-87
"ENSG00000171320",10,4,9,320,556,270,3.95149806039479e-07,"ESCO2",696,491
"ENSG00000167508",1009,575,736,419,300,346,3.96114327452117e-07,"MVD",697,608
"ENSG00000128918",33,45,152,9,17,21,3.99359277686902e-07,"ALDH1A2",698,1530
"ENSG00000042753",699,938,1887,627,860,547,4.03399333122871e-07,"AP2S1",699,278
"ENSG00000182795",29,35,37,13,8,10,4.05158191067374e-07,"C1orf116",700,536
"ENSG00000171885",16,22,268,1,4,0,4.07606674607297e-07,"AQP4",701,18500
"ENSG00000119397",530,443,987,8840,10262,9069,4.09358087088731e-07,"CNTRL",702,425
"ENSG00000170092",14,6,11,327,427,467,4.09358087088731e-07,"SPDYE5",703,-374
"ENSG00000242193",14,23,38,562,503,599,4.13054392144327e-07,"CRYZL2P",704,258
"ENSG00000023892",2997,2444,6184,2856,2046,2806,4.162545072794e-07,"DEF6",705,671
"ENSG00000011566",29,31,90,1089,897,1076,4.17881456813017e-07,"MAP4K3",706,346
"ENSG00000259581",3,0,0,249,242,262,4.18619519852395e-07,"TYRO3P",707,228
"ENSG00000247828",63,86,131,1896,1421,2081,4.2534084413432e-07,"TMEM161B-AS1",708,-564
"ENSG00000072571",9,7,24,382,1497,563,4.25590274821987e-07,"HMMR",709,422
"ENSG00000146147",14,18,37,2,0,2,4.29227356274317e-07,"MLIP",710,1049
"ENSG00000141551",4057,3269,9279,4207,3264,2632,4.30185945548537e-07,"CSNK1D",711,587
"ENSG00000251323",3,2,2,222,141,237,4.30745388206865e-07,"LINC02728",712,501
"ENSG00000272142",6,0,6,269,286,355,4.35982528384452e-07,"LYRM4-AS1",713,-196
"ENSG00000118729",11,25,52,0,1,2,4.37067100783695e-07,"CASQ2",714,1282
"ENSG00000235652",7,2,16,327,319,442,4.37067100783695e-07,"FBXO30-DT",715,-515
"ENSG00000211751",2547,1675,484,297,61,44,4.37664663089892e-07,"TRBC1",716,339
"ENSG00000267529",0,0,2,214,290,447,4.47639443929006e-07,"AP005131.4",717,-21
"ENSG00000166532",97,63,127,1909,1612,2281,4.49784551520869e-07,"RIMKLB",718,571
"ENSG00000166527",58,412,7241,25,63,67,4.51038537252529e-07,"CLEC4D",719,496
"ENSG00000147145",0,0,0,181,97,616,4.51052605759895e-07,"LPAR4",720,39
"ENSG00000035499",17,13,20,398,854,506,4.57460012490326e-07,"DEPDC1B",721,524
"ENSG00000240403",261,300,76,28,6,1,4.60725059939601e-07,"KIR3DL2",722,239
"ENSG00000171962",23,23,31,822,529,511,4.65232954925424e-07,"DRC3",723,-310
"ENSG00000248483",8,1,7,296,283,291,4.71438294902909e-07,"POU5F2",724,286
"ENSG00000071859",901,704,1179,667,550,314,4.72976283505715e-07,"FAM50A",725,654
"ENSG00000064547",2947,1503,3011,1435,659,526,4.80822730799536e-07,"LPAR2",726,500
"ENSG00000241553",1983,2388,8475,1057,1935,1110,4.92031954450956e-07,"ARPC4",727,-362
"ENSG00000138347",22,28,35,0,2,5,4.94922153984873e-07,"MYPN",728,2322
"ENSG00000186577",191,256,468,173,189,219,4.98904821343109e-07,"SMIM29",729,751
"ENSG00000150991",14396,12400,52861,10136,11106,10477,5.03175488365011e-07,"UBC",730,406
"ENSG00000085224",386,490,974,9232,9619,11715,5.06942442800699e-07,"ATRX",731,737
"ENSG00000203879",3942,2628,10842,3215,1996,1870,5.06942442800699e-07,"GDI1",732,673
"ENSG00000171236",824,4145,33506,48,321,635,5.08193764375258e-07,"LRG1",733,320
"ENSG00000162437",32,17,110,3145,1280,2140,5.09740841639337e-07,"RAVER2",734,355
"ENSG00000174744",529,751,2002,498,592,490,5.09740841639337e-07,"BRMS1",735,556
"ENSG00000242960",46,74,167,11,33,8,5.15502558129637e-07,"FTH1P23",736,5334
"ENSG00000104894",10569,4798,15555,6231,4335,4637,5.18079490751321e-07,"CD37",737,444
"ENSG00000178726",714,805,5131,486,214,108,5.18079490751321e-07,"THBD",738,321
"ENSG00000185885",1163,1466,5251,462,44,49,5.18717214260026e-07,"IFITM1",739,-226
"ENSG00000185238",36,55,62,1341,926,1134,5.21786391740252e-07,"PRMT3",740,515
"ENSG00000280069",6,6,2,275,748,372,5.25210997546899e-07,"AC127024.8",741,539
"ENSG00000161911",385,486,90,20,15,60,5.39400020759383e-07,"TREML1",742,534
"ENSG00000102886",120,90,236,95,46,67,5.41793186304202e-07,"GDPD3",743,1489
"ENSG00000254463",0,1,0,298,187,216,5.42832404758287e-07,"PPIAP41",744,-282
"ENSG00000170917",6,4,7,277,175,246,5.45309774895853e-07,"NUDT6",745,173
"ENSG00000166595",334,427,706,418,318,361,5.45412161052591e-07,"CIAO2B",746,968
"ENSG00000240132",5,1,1,302,201,264,5.5716111847362e-07,"ETF1P2",747,2930
"ENSG00000168484",48,68,13,2,0,3,5.62707570417791e-07,"SFTPC",748,1926
"ENSG00000107317",114,657,39,19,4,1,5.64182919798181e-07,"PTGDS",749,NA
"ENSG00000173542",91,150,119,2859,4367,3521,5.64182919798181e-07,"MOB1B",750,883
"ENSG00000239827",6,3,3,210,228,305,5.64182919798181e-07,"SUGT1P3",751,777
"ENSG00000268516",14,6,9,992,340,467,5.64182919798181e-07,"AC020915.2",752,564
"ENSG00000234684",11,16,45,756,496,707,5.65427041084042e-07,"SDCBP2-AS1",753,1446
"ENSG00000085382",38,21,73,1074,867,853,5.70675427619758e-07,"HACE1",754,395
"ENSG00000176788",6615,5669,42544,167,1823,125,5.84770692573497e-07,"BASP1",755,422
"ENSG00000187994",339,359,813,313,254,375,5.95664018994712e-07,"RINL",756,705
"ENSG00000141504",466,428,1405,329,434,225,5.98864489872696e-07,"SAT2",757,1997
"ENSG00000165949",55,106,271,54,18,21,6.1759799009249e-07,"IFI27",758,794
"ENSG00000166311",387,485,951,418,481,326,6.1759799009249e-07,"SMPD1",759,604
"ENSG00000196584",15,8,2,851,739,929,6.20392996325467e-07,"XRCC2",760,3781
"ENSG00000133454",50,21,27,7,4,2,6.21104862947821e-07,"MYO18B",761,2321
"ENSG00000105810",325,302,113,18572,12037,51776,6.32643708300795e-07,"CDK6",762,673
"ENSG00000119048",2039,1818,6657,1117,1799,1444,6.32643708300795e-07,"UBE2B",763,1206
"ENSG00000107738",16092,23658,151773,8016,12453,4140,6.4074202464963e-07,"VSIR",764,397
"ENSG00000213085",117,90,62,29,23,31,6.4074202464963e-07,"CFAP45",765,445
"ENSG00000269335",182,181,573,161,160,95,6.40916547810017e-07,"IKBKG",766,750
"ENSG00000184730",4747,2767,13530,2845,2950,1756,6.4523529623302e-07,"APOBR",767,404
"ENSG00000225014",1,0,1,211,344,202,6.48249906937785e-07,"KCTD9P1",768,-309
"ENSG00000131748",1497,1198,3333,1456,1498,1144,6.51780220778428e-07,"STARD3",769,1601
"ENSG00000279670",0,0,0,128,113,296,6.57070011981165e-07,"AL359922.3",770,15
"ENSG00000157212",57,50,90,1340,1006,963,6.62725445284123e-07,"PAXIP1",771,1351
"ENSG00000139351",4,6,9,184,296,373,6.76511838943223e-07,"SYCP3",772,3322
"ENSG00000267886",0,0,0,145,111,137,6.82470232759478e-07,"AC074135.1",773,-4
"ENSG00000064270",68,43,31,8,4,12,6.85576288436936e-07,"ATP2C2",774,546
"ENSG00000235945",1,0,1,170,279,381,6.85576288436936e-07,"AC002543.1",775,-306
"ENSG00000240074",0,0,0,106,158,146,6.88555217440488e-07,"RPL9P30",776,-2
"ENSG00000166860",31,37,38,954,703,779,6.98918789779146e-07,"ZBTB39",777,630
"ENSG00000138182",21,52,20,1253,2594,2368,7.02535201553405e-07,"KIF20B",778,515
"ENSG00000279662",2,6,0,455,328,559,7.06302707481837e-07,"AC131649.2",779,1750
"ENSG00000110719",8475,9808,37352,5480,6104,1954,7.09102723091007e-07,"TCIRG1",780,562
"ENSG00000245864",1,0,0,147,308,355,7.09102723091007e-07,"MEF2C-AS2",781,-283
"ENSG00000260467",359,121,585,88,10,22,7.09102723091007e-07,"AC018552.2",782,25375
"ENSG00000169679",57,57,74,1214,2160,1276,7.12141962468087e-07,"BUB1",783,81
"ENSG00000092853",46,15,32,1277,2160,984,7.21828125562809e-07,"CLSPN",784,-207
"ENSG00000092439",289,205,301,5372,4703,6027,7.26566341734796e-07,"TRPM7",785,876
"ENSG00000106443",142,122,213,2231,2924,3023,7.26566341734796e-07,"PHF14",786,441
"ENSG00000146215",34,20,64,11,12,4,7.30228016311067e-07,"CRIP3",787,4395
"ENSG00000235947",0,0,0,107,134,175,7.43501502914959e-07,"EGOT",788,3
"ENSG00000132002",19671,6305,4840,1974,1554,2384,7.50434889657679e-07,"DNAJB1",789,481
"ENSG00000177700",328,500,582,351,289,303,7.64496157640202e-07,"POLR2L",790,517
"ENSG00000205220",461,562,849,473,535,354,7.72470751027147e-07,"PSMB10",791,-712
"ENSG00000106089",134,54,156,33,27,52,7.72951117924402e-07,"STX1A",792,848
"ENSG00000261544",2,0,1,229,230,141,7.80033812728347e-07,"AC011939.2",793,55
"ENSG00000230257",47,165,982,1,19,21,7.94011942280485e-07,"NFE4",794,358
"ENSG00000279891",3,0,0,211,276,234,7.94220595728493e-07,"FLJ42393",795,256
"ENSG00000260563",196,175,1590,93,83,106,7.97866228338157e-07,"AC132872.1",796,705
"ENSG00000204856",18,30,44,818,542,889,8.00802076916991e-07,"FAM216A",797,9
"ENSG00000267374",0,0,0,145,98,167,8.20359920967911e-07,"MIR924HG",798,2
"ENSG00000203326",16,20,30,577,393,450,8.20979503878203e-07,"ZNF525",799,395
"ENSG00000005486",1377,1046,5318,940,947,557,8.23678038247968e-07,"RHBDD2",800,392
"ENSG00000167232",78,49,90,1551,1277,1883,8.31368598696363e-07,"ZNF91",801,26
"ENSG00000149781",5250,6516,21382,5385,4778,4940,8.34256158763125e-07,"FERMT3",802,524
"ENSG00000122484",83,128,258,4166,2367,4215,8.53864482781111e-07,"RPAP2",803,468
"ENSG00000182866",2913,3621,867,591,107,127,8.53864482781111e-07,"LCK",804,457
"ENSG00000183696",2336,4014,35607,450,800,23,8.53864482781111e-07,"UPP1",805,1271
"ENSG00000187824",23,19,19,1025,451,1174,8.57082936472962e-07,"TMEM220",806,132
"ENSG00000182158",318,284,340,6848,5497,5710,8.58748737472588e-07,"CREB3L2",807,799
"ENSG00000179593",11,223,1220,14,3,0,8.66420515924798e-07,"ALOX15B",808,552
"ENSG00000186529",2264,1288,4152,409,22,32,8.92883440960781e-07,"CYP4F3",809,412
"ENSG00000223361",31,19,34,1,7,3,8.92883440960781e-07,"FTH1P10",810,1101
"ENSG00000102870",55,47,92,1016,1057,1370,9.02166714504799e-07,"ZNF629",811,808
"ENSG00000040275",16,25,32,493,972,644,9.05055652080818e-07,"SPDL1",812,659
"ENSG00000102265",3272,3242,13680,2473,2066,866,9.05055652080818e-07,"TIMP1",813,491
"ENSG00000115760",911,811,1474,15251,13414,13058,9.05055652080818e-07,"BIRC6",814,686
"ENSG00000185338",82,157,114,57,22,28,9.05055652080818e-07,"SOCS1",815,635
"ENSG00000254726",2,1,0,194,186,184,9.05055652080818e-07,"MEX3A",816,300
"ENSG00000109265",11,6,4,653,361,334,9.06206221230486e-07,"CRACD",817,4753
"ENSG00000084764",134,79,813,57,47,17,9.09186925098128e-07,"MAPRE3",818,647
"ENSG00000221962",3,0,0,259,207,222,9.15614608984831e-07,"TMEM14EP",819,267
"ENSG00000106723",182,169,371,4031,3529,5808,9.18387415128005e-07,"SPIN1",820,638
"ENSG00000059728",29628,9410,50581,11288,4874,3062,9.22816805315119e-07,"MXD1",821,413
"ENSG00000064490",510,445,1223,583,425,424,9.22816805315119e-07,"RFXANK",822,369
"ENSG00000108639",1745,1896,5458,1830,1931,1360,9.22816805315119e-07,"SYNGR2",823,359
"ENSG00000155008",60,43,74,1021,1066,1097,9.22816805315119e-07,"APOOL",824,200
"ENSG00000181619",5,2,1,299,224,1059,9.22816805315119e-07,"GPR135",825,132
"ENSG00000184956",4,1,0,269,359,199,9.24312457660088e-07,"MUC6",826,26
"ENSG00000101210",285,146,216,7,5,48,9.25370263283879e-07,"EEF1A2",827,1589
"ENSG00000165995",8,4,18,401,242,404,9.35875162992674e-07,"CACNB2",828,-395
"ENSG00000233056",4,0,2,380,155,245,9.35875162992674e-07,"ERVH48-1",829,922
"ENSG00000241743",5,2,6,482,131,3187,9.43424285509396e-07,"XACT",830,-328
"ENSG00000149596",28,20,17,1,3,1,9.55891155219292e-07,"JPH2",831,2209
"ENSG00000215417",2,8,12,567,212,471,9.597149497064e-07,"MIR17HG",832,1289
"ENSG00000264853",9,1,1,320,1136,819,9.62583809721977e-07,"AC011933.2",833,919
"ENSG00000142065",38,36,47,764,763,953,9.70411979447881e-07,"ZFP14",834,1074
"ENSG00000112561",1139,1382,4028,826,585,181,9.83215546125683e-07,"TFEB",835,412
"ENSG00000166321",24,15,24,439,689,747,9.8636661121713e-07,"NUDT13",836,404
"ENSG00000104915",916,1348,4261,814,1021,638,9.92163246508845e-07,"STX10",837,372
"ENSG00000138080",29,50,71,896,1303,1046,9.92255778903035e-07,"EMILIN1",838,483
"ENSG00000018625",86,77,548,21,6,0,1.00118400458654e-06,"ATP1A2",839,1724
"ENSG00000109576",0,0,3,203,245,165,1.00118400458654e-06,"AADAT",840,-48
"ENSG00000167470",3588,3500,8150,4412,2811,3487,1.0130918403449e-06,"MIDN",841,568
"ENSG00000049167",37,50,43,941,1260,1234,1.01419994662247e-06,"ERCC8",842,-354
"ENSG00000272754",3,1,12,252,293,249,1.0154785483043e-06,"AL133245.1",843,1531
"ENSG00000285692",0,0,0,93,204,135,1.01607344953238e-06,"AC023509.6",844,NA
"ENSG00000105698",3300,1896,5485,2584,2320,2105,1.03110031543025e-06,"USF2",845,845
"ENSG00000120215",5,13,11,286,436,539,1.03110031543025e-06,"MLANA",846,211
"ENSG00000176101",399,506,1202,510,403,427,1.03110031543025e-06,"SSNA1",847,761
"ENSG00000106278",9,8,92,0,0,0,1.04141862469546e-06,"PTPRZ1",848,2882
"ENSG00000168928",0,52,0,0,0,0,1.04344098339741e-06,"CTRB2",849,9519
"ENSG00000137193",3815,3222,9474,2976,828,1372,1.04861285467587e-06,"PIM1",850,417
"ENSG00000179526",2093,1238,2165,1347,707,726,1.04861285467587e-06,"SHARPIN",851,826
"ENSG00000088854",124,120,162,2229,3232,2276,1.08711524390279e-06,"C20orf194",852,218
"ENSG00000261824",13,28,74,1071,1006,1671,1.08711524390279e-06,"LINC00662",853,-654
"ENSG00000140022",20,45,33,2969,740,1973,1.09103196702763e-06,"STON2",854,613
"ENSG00000011295",160,120,143,2928,3153,3498,1.09203998185998e-06,"TTC19",855,-5
"ENSG00000179361",1357,525,1714,524,622,526,1.0988151760714e-06,"ARID3B",856,554
"ENSG00000163808",27,11,33,531,1365,869,1.11745034676987e-06,"KIF15",857,260
"ENSG00000137871",56,55,102,1056,1417,1805,1.12111911505071e-06,"ZNF280D",858,5618
"ENSG00000198743",93,145,105,3441,4289,2643,1.12268624357857e-06,"SLC5A3",859,813
"ENSG00000278540",161,115,131,4085,2722,4364,1.12770109320246e-06,"ACACA",860,829
"ENSG00000129810",7,13,13,290,561,365,1.13952282690131e-06,"SGO1",861,-96
"ENSG00000161921",2513,1812,7168,196,720,40,1.15739507398549e-06,"CXCL16",862,417
"ENSG00000198521",66,91,111,1584,1811,2559,1.15957334006375e-06,"ZNF43",863,-146
"ENSG00000283399",2,1,5,134,624,233,1.15957334006375e-06,"AC004381.3",864,-108
"ENSG00000142102",10018,4796,11508,3049,484,535,1.16647607179697e-06,"PGGHG",865,657
"ENSG00000130528",33,19,20,0,1,0,1.17197715783421e-06,"HRC",866,1251
"ENSG00000260855",2,0,10,424,214,388,1.17245506803857e-06,"AL591848.3",867,54
"ENSG00000171159",618,724,951,474,389,619,1.1773625735906e-06,"C9orf16",868,329
"ENSG00000285650",1,0,0,193,195,191,1.19617995862759e-06,"AL157827.2",869,NA
"ENSG00000105255",86,178,68,25,7,2,1.20846319863206e-06,"FSD1",870,930
"ENSG00000249790",8939,3345,924,72,3,277,1.21024712027162e-06,"AC092490.1",871,477
"ENSG00000237711",0,0,0,94,215,122,1.21061170157208e-06,"MTCO3P11",872,-12
"ENSG00000197863",10,12,30,372,378,486,1.21409696202934e-06,"ZNF790",873,492
"ENSG00000275302",2722,3017,127,188,35,16,1.22711861977105e-06,"CCL4",874,440
"ENSG00000185507",1247,947,4275,788,1001,519,1.23722309433054e-06,"IRF7",875,618
"ENSG00000186871",4,12,16,288,418,426,1.23834071861744e-06,"ERCC6L",876,1243
"ENSG00000185897",32,8,728,8,2,1,1.23879851579862e-06,"FFAR3",877,487
"ENSG00000233223",57,50,89,36,45,31,1.23879851579862e-06,"AC016876.1",878,3836
"ENSG00000198429",16,9,13,344,623,1194,1.23960103322675e-06,"ZNF69",879,518
"ENSG00000185236",1810,1446,3933,2045,1383,1429,1.2547745489122e-06,"RAB11B",880,392
"ENSG00000253667",4,0,5,261,171,194,1.2547745489122e-06,"AC100821.1",881,1055
"ENSG00000105048",464,206,301,4,18,65,1.25543220762575e-06,"TNNT1",882,1059
"ENSG00000074621",57,31,30,1378,1372,1820,1.2578082172455e-06,"SLC24A1",883,40
"ENSG00000132953",162,114,139,3150,3377,2836,1.2578082172455e-06,"XPO4",884,550
"ENSG00000138658",52,50,42,1451,1235,1168,1.2578082172455e-06,"ZGRF1",885,873
"ENSG00000155100",26,44,57,806,841,817,1.2578082172455e-06,"OTUD6B",886,188
"ENSG00000024526",7,2,1,276,788,337,1.2777436622496e-06,"DEPDC1",887,932
"ENSG00000115112",50,26,40,4,13,4,1.27890332617711e-06,"TFCP2L1",888,638
"ENSG00000150625",38,25,242,14,15,12,1.27890332617711e-06,"GPM6A",889,1889
"ENSG00000161920",129,174,483,113,146,109,1.27941118209505e-06,"MED11",890,420
"ENSG00000257277",7,4,3,324,195,446,1.27941118209505e-06,"AC092652.1",891,-262
"ENSG00000230724",186,65,781,51,69,30,1.2839606278874e-06,"LINC01001",892,-300
"ENSG00000076944",5019,2944,36078,1178,2673,913,1.2920098296851e-06,"STXBP2",893,23
"ENSG00000278811",5,11,3,380,385,548,1.2930062531425e-06,"LINC00624",894,860
"ENSG00000124098",4810,4804,1726,948,1227,955,1.30161200821322e-06,"FAM210B",895,474
"ENSG00000188257",8,81,68,3,0,0,1.31994775665327e-06,"PLA2G2A",896,1998
"ENSG00000229153",14,20,36,455,676,455,1.32029613767846e-06,"EPHA1-AS1",897,-448
"ENSG00000162511",22341,13735,55311,12935,17658,13367,1.32140677521069e-06,"LAPTM5",898,-444
"ENSG00000198826",19,40,27,688,1893,1854,1.32494744980028e-06,"ARHGAP11A",899,1018
"ENSG00000240695",2,3,1,179,155,314,1.33575682091171e-06,"AC117382.1",900,374
"ENSG00000143315",59,73,95,1169,1748,1498,1.35965515332975e-06,"PIGM",901,-304
"ENSG00000287255",24,248,1325,40,7,5,1.36139252677033e-06,"AC007877.1",902,NA
"ENSG00000286341",6,5,6,278,622,187,1.36370333756533e-06,"AP002762.3",903,NA
"ENSG00000100522",13,14,21,318,374,452,1.36622047306465e-06,"GNPNAT1",904,900
"ENSG00000141562",3263,2228,12132,2341,1394,1963,1.38908576340005e-06,"NARF",905,1932
"ENSG00000260943",8,29,207,0,2,0,1.39192610095636e-06,"LINC02555",906,662
"ENSG00000187531",817,998,2414,910,930,546,1.4125522325947e-06,"SIRT7",907,2740
"ENSG00000104324",1106,902,4621,940,648,504,1.4468205775228e-06,"CPQ",908,417
"ENSG00000266371",0,0,0,103,106,208,1.4468205775228e-06,"AC079915.1",909,489
"ENSG00000237361",1,0,0,124,229,1029,1.45019736912035e-06,"TUSC8",910,-272
"ENSG00000237484",4,8,4,537,174,684,1.45019736912035e-06,"LINC01684",911,-175
"ENSG00000237280",0,0,0,100,154,110,1.45131128250555e-06,"AL136982.3",912,-30
"ENSG00000086289",17,22,51,746,645,1562,1.46275994549663e-06,"EPDR1",913,-203
"ENSG00000174885",354,586,1368,137,27,5,1.46686942236896e-06,"NLRP6",914,1089
"ENSG00000119862",107,148,403,58,31,95,1.48082529364499e-06,"LGALSL",915,512
"ENSG00000226876",0,0,0,139,80,324,1.49118641987746e-06,"SMYD3-AS1",916,-14
"ENSG00000231395",3,0,0,227,187,251,1.53862878037889e-06,"ARL4AP4",917,-72
"ENSG00000280383",4,9,8,238,352,230,1.53862878037889e-06,"Z95331.1",918,116
"ENSG00000127561",35,36,20,8,5,3,1.54120391666208e-06,"SYNGR3",919,1134
"ENSG00000280381",2,0,1,268,121,232,1.54257454197083e-06,"AC026362.2",920,-141
"ENSG00000145604",105,78,182,1757,2095,1702,1.55151261167087e-06,"SKP2",921,9
"ENSG00000145649",606,4051,209,165,57,21,1.56768497186309e-06,"GZMA",922,386
"ENSG00000172728",14,15,19,668,293,676,1.60907024658926e-06,"FUT10",923,-290
"ENSG00000228140",14,39,74,11,10,6,1.61345466060459e-06,"AL031283.1",924,345
"ENSG00000229619",19,28,32,665,1645,654,1.63246185610057e-06,"MBNL1-AS1",925,350
"ENSG00000110203",139,501,5755,59,11,0,1.63988665500034e-06,"FOLR3",926,488
"ENSG00000155792",11,39,21,1148,909,1620,1.64092216572049e-06,"DEPTOR",927,274
"ENSG00000283787",1340,808,2623,835,264,580,1.66466458930586e-06,"PRR33",928,905
"ENSG00000105404",92,142,496,90,51,80,1.68231838360452e-06,"RABAC1",929,-844
"ENSG00000078403",222,138,257,3902,3841,6184,1.6866728118053e-06,"MLLT10",930,727
"ENSG00000073060",115,85,89,3903,2070,2530,1.68988341099006e-06,"SCARB1",931,892
"ENSG00000183850",0,0,0,78,177,151,1.69167881768364e-06,"ZNF730",932,-36
"ENSG00000272449",45,63,40,20,12,7,1.69167881768364e-06,"AL139246.5",933,513
"ENSG00000088726",46,128,98,8,5,27,1.70947808433492e-06,"TMEM40",934,280
"ENSG00000261369",1,0,0,244,233,131,1.71490183834119e-06,"AC007533.1",935,86
"ENSG00000138758",228,295,318,5320,4610,5542,1.73269931660128e-06,"SEPTIN11",936,692
"ENSG00000279170",17,12,22,569,328,819,1.74142137296045e-06,"TSTD3",937,-539
"ENSG00000280046",4,11,11,333,252,281,1.74142137296045e-06,"AC104581.4",938,2748
"ENSG00000108556",80,64,149,52,39,66,1.7553748435744e-06,"CHRNE",939,1038
"ENSG00000142227",2559,3242,3456,2030,2281,2304,1.7553748435744e-06,"EMP3",940,504
"ENSG00000135821",36509,13877,71920,19938,12739,13345,1.76186495813683e-06,"GLUL",941,507
"ENSG00000164054",3241,4113,18982,3165,2549,1735,1.79284150149244e-06,"SHISA5",942,375
"ENSG00000087448",83,76,135,1305,1747,1693,1.79374998560678e-06,"KLHL42",943,117
"ENSG00000198851",5544,3539,1245,920,165,222,1.81645063664941e-06,"CD3E",944,458
"ENSG00000146826",734,571,1382,665,731,442,1.82354006640821e-06,"MAP11",945,278
"ENSG00000196678",17,8,4,472,851,966,1.83078198337148e-06,"ERI2",946,1898
"ENSG00000062282",1413,2851,22014,603,322,16,1.84452631187656e-06,"DGAT2",947,721
"ENSG00000106330",212,204,814,162,135,192,1.8446099928282e-06,"MOSPD3",948,642
"ENSG00000082269",20,53,53,1523,1382,891,1.84531315627064e-06,"FAM135A",949,421
"ENSG00000230191",11,14,66,2,0,2,1.86372800088057e-06,"IFITM3P4",950,8347
"ENSG00000169228",106,114,248,101,106,57,1.88756680801694e-06,"RAB24",951,-884
"ENSG00000197147",36,37,121,1355,1111,1658,1.88801226916305e-06,"LRRC8B",952,161
"ENSG00000007350",577,164,63,48,16,12,1.88827952184481e-06,"TKTL1",953,480
"ENSG00000161048",41,35,103,1034,951,977,1.88827952184481e-06,"NAPEPLD",954,616
"ENSG00000198892",524,57,135,42,11,18,1.88827952184481e-06,"SHISA4",955,NA
"ENSG00000023516",180,265,360,4657,4730,3667,1.88904532248484e-06,"AKAP11",956,658
"ENSG00000287408",0,0,1,225,223,132,1.88904532248484e-06,"AC027811.1",957,NA
"ENSG00000132823",1110,1226,4310,1259,894,711,1.90048417394661e-06,"OSER1",958,561
"ENSG00000273691",3,0,0,194,659,244,1.93637875319334e-06,"AC087284.1",959,-62
"ENSG00000173762",5135,2005,1256,398,157,699,1.94082572837184e-06,"CD7",960,627
"ENSG00000180610",3,2,3,261,141,136,1.9624198366815e-06,"ZBTB12BP",961,-285
"ENSG00000287555",7,2,8,195,233,314,1.97697153007561e-06,"AC023424.2",962,NA
"ENSG00000126091",47,11,11,1663,1768,2297,2.00464844523868e-06,"ST3GAL3",963,3428
"ENSG00000286320",3,3,1,217,151,439,2.01343299648577e-06,"AC108053.1",964,NA
"ENSG00000171634",672,402,1132,12053,11020,12444,2.01581869703092e-06,"BPTF",965,933
"ENSG00000254910",28,54,193,28,16,12,2.02065425084679e-06,"AC136475.2",966,4911
"ENSG00000121742",154,43,83,26,4,10,2.03205400832941e-06,"GJB6",967,1595
"ENSG00000247774",1263,960,1013,302,360,57,2.06963633172115e-06,"PCED1B-AS1",968,792
"ENSG00000170231",17,13,12,0,0,0,2.07065405898538e-06,"FABP6",969,6191
